"id","time","service","source","subservice","priority","category","sentiment_analysis","summary","original","keywords","created_at","updated_at"
"e2f70807-f425-4811-875e-09b31453da51","2025-10-28 13:18:00","metro","mail","accesibilidad","2","accessibility","-1","falta de ayuda para personas con movilidad reducida","Me pongo en contacto porque he vivido una situación complicada: falta de ayuda para personas con movilidad reducida. La situación fue especialmente problemática porque afectó toda mi organización. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Raimundo Peinado Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""falta de ayuda"", ""movilidad reducida"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"df603d84-a5f7-4ee7-849f-70b833774e0d","2023-02-15 16:16:00","metro","mail","facilities-cleanliness","3","facilities-cleanliness","-1","mesas pegajosas en el metro causaron retraso y frustración","Quisiera explicar lo que ocurrió durante mi último viaje: mesas pegajosas. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Silvia Lidia Luna Saavedra Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""mesas pegajosas"", ""retraso"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"960c406a-ee2f-4a09-bd52-6a158408bb7d","2024-01-14 19:04:00","tren","mail","comunicación","2","delays-cancellations","-1","retraso en el tren causado por problemas técnicos","Me dirijo a ustedes para describir un incidente ocurrido en el tren: un retraso causado por problemas técnicos en el tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Claudia Almeida Villalba Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""problemas t\u00e9cnicos"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"cc858698-d8f6-45df-b16c-0c36dbbb1dbf","2024-10-03 19:00:00","metro","mail","taquilla","3","tickets-fares","-1","problemas con billete para perro en metro","Me gustaría relatarles una situación que me afectó bastante: problemas con billete para perro. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Jose José María Llorente Blanco Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""billete"", ""perro"", ""metro"", ""problemas""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"bdd70a7e-35c5-4081-a6b0-b214de3ccb5e","2023-04-26 18:30:00","tren","mail","conductores","2","delays-cancellations","-1","retraso en el tren debido a espera de conexiones","He experimentado un inconveniente durante mi viaje que deseo compartir: un retraso porque el tren estuvo esperando conexiones. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Manola Blazquez Manjón Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""espera de conexiones"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9352fe46-5515-4a5a-a1fc-6bead1a862e0","2023-08-18 09:02:00","tren","mail","accesibilidad","2","accessibility","-1","falta de rampa para silla de ruedas en el tren","Quiero detallar un problema que tuve recientemente en el tren: la rampa para silla de ruedas no estaba disponible. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Alicia Bauzà Juárez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""rampa"", ""silla de ruedas"", ""accesibilidad""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"1559f832-0e29-49fd-aa28-f42189c9b159","2025-05-01 14:52:00","tren","mail","taquilla","2","delays-cancellations","-1","vagón reservado no formaba parte del tren, falta de información","He experimentado un inconveniente durante mi viaje que deseo compartir: un vagón reservado que no formaba parte del tren. Fue un inconveniente serio porque no recibí información clara en ningún momento. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Natividad Lloret Higueras Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""vag\u00f3n reservado"", ""falta de informaci\u00f3n"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"b4fb6446-0917-4e31-945b-eb5e149ff547","2025-09-05 08:11:00","metro","mail","limpieza","3","facilities-cleanliness","-1","suciedad excesiva en la entrada del vagón del metro","Les escribo para informar de algo que me sucedió en el trayecto: suciedad excesiva en la entrada del vagón. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Virginia Pinedo Heras Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""suciedad"", ""limpieza"", ""metro""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"17fda1cb-18ee-4d92-a8b8-7722958ee321","2024-12-25 15:55:00","metro","mail","facilities-cleanliness","3","facilities-cleanliness","-1","asientos sucios en el metro causaron inconvenientes y frustración","He experimentado un inconveniente durante mi viaje que deseo compartir: asientos sucios. Fue un inconveniente serio porque no recibí información clara en ningún momento. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Sara Espada Marcos Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""asientos sucios"", ""inconvenientes"", ""falta de comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"23872ed5-b5d1-47e6-8040-e9845182e820","2025-03-19 09:52:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de cochecito infantil en el metro","En mi último trayecto ocurrió algo que considero importante comunicar: haber perdido un cochecito infantil. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Alicia Arcos Bauzà Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""perdida"", ""cochecito"", ""infantil"", ""metro"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"7f1627f2-4c00-4530-a6ec-2eaba6122d00","2023-07-17 11:58:00","tren","mail","conductor","2","delays-cancellations","-1","retraso de más de 15 minutos sin anuncios","En mi último trayecto ocurrió algo que considero importante comunicar: un retraso de más de 15 minutos sin ningún anuncio. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Tere Cintia Azcona Carrasco Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""anuncios"", ""puntualidad"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9b02fb2c-9d40-40b7-bd8e-99195e6ab720","2023-03-08 11:56:00","tren","mail","accesibilidad","2","facilities-cleanliness","-1","altura del tren dificultó subir sin ayuda y falta de comunicación","En mi último trayecto ocurrió algo que considero importante comunicar: la altura del tren hacía difícil subir sin ayuda. Fue un inconveniente serio porque no recibí información clara en ningún momento. Esto provocó gastos adicionales que no debería haber tenido. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Sabina Alemany Alberola Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""altura del tren"", ""falta de comunicaci\u00f3n"", ""accesibilidad""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"e6a6ed7c-34a6-4a51-b1b8-3a94ab6be7fd","2023-08-26 07:57:00","metro","mail","taquilla","3","tickets-fares","-1","asiento asignado erróneamente en el último trayecto","En mi último trayecto ocurrió algo que considero importante comunicar: un asiento asignado erróneamente. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Tere de Paz Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""asiento"", ""err\u00f3neamente"", ""trayecto"", ""frustrante""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"c910a956-a546-4630-bc69-b2da1bf040bd","2025-01-23 21:46:00","tren","mail","problemas técnicos","2","delays-cancellations","-1","retraso técnico en el tren causó gastos adicionales","Me gustaría relatarles una situación que me afectó bastante: un retraso causado por problemas técnicos en el tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Virgilio Montes Machado Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""problemas t\u00e9cnicos"", ""gastos adicionales""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
